0.965
0.935
0.9225
0.9225
0.91
0.905
0.88
0.8725
0.8425
0.8525
0.85
0.85
0.85
0.85
0.8575
0.85
0.8575
0.845
0.86
0.8575
0.84
0.84
0.835
0.8225
0.815
0.795
0.8025
0.8225
0.8275
0.8175
0.8075
0.8125
0.81
0.8325
0.8325
0.835
0.825
0.8375
0.8575
0.8625
0.8775
0.8825
0.88
0.8825
0.8875
0.9
0.8825
0.87
0.8575
0.8575
0.875
0.8775
0.88
0.885
0.8775
0.8925
0.8875
0.8775
0.865
0.8725
0.87
0.88
0.8575
0.85
0.8425
0.85
0.85
0.8525
0.8575
0.8625
0.855
0.8475
0.8525
0.84
0.8575
0.855
0.845
0.8625
0.8375
0.8425
0.8275
0.8275
0.82
0.7925
0.7875
0.7725
0.7425
0.7525
0.7425
0.7575
0.745
0.7375
0.7475
0.745
0.7325
0.725
0.7125
0.6975
0.6825
0.0325
0.0225
0.0225
0.0075
0.0025
0.01
0.0175
0.0175
0.0125
0.0125
0.0175
0.025
0.01
0.0075
0.0075
0.015
0.015
0.0225
0.04
0.03
0.0225
0.0225
0.015
0.01
0.005
0.015
0.01
0.0175
0.015
0.0025
0.0125
0.01
0.0075
0.0075
0.0125
0.0275
0.015
0.0175
0.0125
0.005
0.01
0.0175
0.0125
0.02
0.02
0.0175
0.015
0.01
0.015
0.0125
0.015
0.0125
0.0175
0.015
0.0075
0.01
0.01
0.0175
0.01
0.0225
0.0175
0.0225
0.0125
0.0075
0.025
0.0225
0.03
0.0125
0.0175
0.015
0.0175
0.0075
0.0075
0.0175
0.01
0.0175
0.0175
0.0175
0.0075
0.0175
0.0125
0.0225
0.0225
0.015
0.01
0.0125
0.01
0.0175
0.0175
0.01
0.02
0.0225
0.02
0.01
0.0125
0.0175
0.02
0.0125
0.0125
0.0325
0.0225
0.0225
0.0075
0.0025
0.01
0.0175
0.0175
0.0125
0.0125
0.0175
0.025
0.01
0.0075
0.0075
0.015
0.015
0.0225
0.04
0.03
0.0225
0.0225
0.015
0.01
0.005
0.015
0.01
0.0175
0.015
0.0025
0.0125
0.01
0.0075
0.0075
0.0125
0.0275
0.015
0.0175
0.0125
0.005
0.01
0.0175
0.0125
0.02
0.02
0.0175
0.015
0.01
0.015
0.0125
0.015
0.0125
0.0175
0.015
0.0075
0.01
0.01
0.0175
0.01
0.0225
0.0175
0.0225
0.0125
0.0075
0.025
0.0225
0.03
0.0125
0.0175
0.015
0.0175
0.0075
0.0075
0.0175
0.01
0.0175
0.0175
0.0175
0.0075
0.0175
0.0125
0.0225
0.0225
0.015
0.01
0.0125
0.01
0.0175
0.0175
0.01
0.02
0.0225
0.02
0.01
0.0125
0.0175
0.02
0.0125
0.0125
0.0175
0.02
0.02
0.01
0.0075
0.0025
0.01
0.0175
0.0125
0.0125
0.01
0.015
0.0175
0.01
0.0125
0.015
0.0075
0.005
0.0075
0.015
0.0175
0.01
0.015
0.0125
0.0125
0.01
0.01
0.0175
0.0125
0.0125
0.0075
0.0075
0.0125
0.015
0.0075
0.005
0.0125
0.0175
0.0125
0.01
0.0075
0.0125
0.01
0.0225
0.015
0.015
0.025
0.0175
0.02
0.0275
0.0225
0.03
0.0175
0.025
0.0125
0.015
0.02
0.0175
0.025
0.0125
0.03
0.0275
0.0175
0.0225
0.015
0.02
0.015
0.0075
0.0225
0.02
0.0225
0.0025
0.0175
0.015
0.015
0.025
0.0225
0.015
0.025
0.025
0.02
0.0175
0.02
0.0125
0.01
0.0225
0.01
0.02
0.0125
0.0225
0.0125
0.02
