skipfooterint
fetaH,fetaI,fetaD,fetaF,t
0.4533333333333333,0.48,0.06666666666666667,0.0,89.52868344352266317776704113
0.4533333333333333,0.47555555555555556,0.07111111111111111,0.0,92.03723770561079558953174702
0.4488888888888889,0.48,0.07111111111111111,0.0,92.86978269067821328364939408
0.4444444444444444,0.48444444444444446,0.07111111111111111,0.0,93.20812579786582858817200715
0.44,0.4888888888888889,0.07111111111111111,0.0,93.84288859857972935045886773
0.44,0.48444444444444446,0.07555555555555556,0.0,93.95253792535871256667508395
0.4444444444444444,0.48,0.07555555555555556,0.0,94.55908796847093687904830910
0.44,0.48444444444444446,0.07555555555555556,0.0,97.55415667370817687904830910
0.4444444444444444,0.48,0.07555555555555556,0.0,99.33573326378970442100289943
0.4444444444444444,0.47555555555555556,0.08,0.0,103.8612287757999881005281220
0.4444444444444444,0.4711111111111111,0.08444444444444445,0.0,104.4450262132102530312211913
0.4444444444444444,0.4666666666666667,0.08888888888888889,0.0,104.4921783254260792147692587
0.44,0.4711111111111111,0.08888888888888889,0.0,104.6663652968969938040549730
0.43555555555555553,0.47555555555555556,0.08888888888888889,0.0,106.5461484232488851877644921
0.43555555555555553,0.4711111111111111,0.09333333333333334,0.0,107.9675532504710444231769670
0.4311111111111111,0.47555555555555556,0.09333333333333334,0.0,108.0759237491349886694546330
0.4311111111111111,0.4711111111111111,0.09777777777777778,0.0,109.8488199335329643292786799
0.43555555555555553,0.4666666666666667,0.09777777777777778,0.0,112.2162436840999080242933427
0.4311111111111111,0.4711111111111111,0.09777777777777778,0.0,113.9923763855458318832551449
0.4266666666666667,0.47555555555555556,0.09777777777777778,0.0,114.5829537818112060546837163
0.4222222222222222,0.48,0.09777777777777778,0.0,114.7129615952082743067689804
0.4222222222222222,0.47555555555555556,0.10222222222222223,0.0,117.6381086405177915363704984
0.4177777777777778,0.48,0.10222222222222223,0.0,119.4073859733946496560286181
0.41333333333333333,0.48444444444444446,0.10222222222222223,0.0,120.8024349190407496181139262
0.41333333333333333,0.48,0.10666666666666667,0.0,122.0897337158380984557523026
0.41333333333333333,0.47555555555555556,0.1111111111111111,0.0,123.8007878445076420047356667
0.4088888888888889,0.48,0.1111111111111111,0.0,126.3079467676047880608104331
0.41333333333333333,0.47555555555555556,0.1111111111111111,0.0,127.2217310446249142118568389
0.4088888888888889,0.48,0.1111111111111111,0.0,127.4337441238443942474440275
0.40444444444444444,0.48444444444444446,0.1111111111111111,0.0,127.6543027944509544173903602
0.4,0.4888888888888889,0.1111111111111111,0.0,134.2979050420182642069603511
0.39555555555555555,0.49333333333333335,0.1111111111111111,0.0,134.8857401186068564261384333
0.39111111111111113,0.49777777777777776,0.1111111111111111,0.0,137.4979199365674725551706914
0.38666666666666666,0.5022222222222222,0.1111111111111111,0.0,138.3321898794092949864040543
0.38222222222222224,0.5066666666666667,0.1111111111111111,0.0,138.4025282340260241502658789
0.38222222222222224,0.5022222222222222,0.11555555555555555,0.0,140.2766104762962347603454545
0.38666666666666666,0.49777777777777776,0.11555555555555555,0.0,141.5566593165464346887250427
0.38222222222222224,0.5022222222222222,0.11555555555555555,0.0,143.3811863888210106011338018
0.38222222222222224,0.49777777777777776,0.12,0.0,143.4961954116044200571338018
0.38666666666666666,0.49333333333333335,0.12,0.0,145.7628269215569560571338018
0.38666666666666666,0.4888888888888889,0.12444444444444444,0.0,146.6736776939563593614816279
0.38222222222222224,0.49333333333333335,0.12444444444444444,0.0,148.5102491265658426367429519
0.38222222222222224,0.4888888888888889,0.1288888888888889,0.0,155.7824968218918719723771193
0.37777777777777777,0.49333333333333335,0.1288888888888889,0.0,155.7959431663647118276925903
0.37777777777777777,0.4888888888888889,0.13333333333333333,0.0,156.8202189568307487968706725
0.37333333333333335,0.49333333333333335,0.13333333333333333,0.0,158.6422237921850693977290416
0.3688888888888889,0.49777777777777776,0.13333333333333333,0.0,165.3120566071927691406596329
0.36444444444444446,0.5022222222222222,0.13333333333333333,0.0,165.9527042126054474739929662
0.36444444444444446,0.49777777777777776,0.13777777777777778,0.0,166.9032866983019007344971679
0.3688888888888889,0.49333333333333335,0.13777777777777778,0.0,168.7693394877649538160422323
0.36444444444444446,0.49777777777777776,0.13777777777777778,0.0,168.8100174872239056120212533
0.3688888888888889,0.49333333333333335,0.13777777777777778,0.0,170.5051364044778634136298324
0.3688888888888889,0.4888888888888889,0.14222222222222222,0.0,173.0162802005286280925289150
0.3688888888888889,0.48444444444444446,0.14666666666666667,0.0,174.2086891367778890842644522
0.36444444444444446,0.4888888888888889,0.14666666666666667,0.0,174.7643504301723255349686776
0.3688888888888889,0.48444444444444446,0.14666666666666667,0.0,177.2721984509523878404981996
0.37333333333333335,0.48,0.14666666666666667,0.0,177.3669931780596229284102875
0.3688888888888889,0.48444444444444446,0.14666666666666667,0.0,183.7012801619624650770226420
0.36444444444444446,0.4888888888888889,0.14666666666666667,0.0,183.9271007516549617554057703
0.36,0.49333333333333335,0.14666666666666667,0.0,184.0176142341771681295316444
0.36,0.4888888888888889,0.1511111111111111,0.0,184.8324478003756628098385498
0.36,0.48444444444444446,0.15555555555555556,0.0,186.1808672965796179463573211
0.36,0.48,0.16,0.0,188.3380074493036436780646382
0.36444444444444446,0.47555555555555556,0.16,0.0,193.5303715041178091832911190
0.36,0.48,0.16,0.0,200.4825928973725775078984488
0.35555555555555557,0.48444444444444446,0.16,0.0,201.6249398809796098075500167
0.36,0.48,0.16,0.0,203.0160210725890234327689309
0.36,0.47555555555555556,0.16444444444444445,0.0,209.9405130394279350008923242
0.35555555555555557,0.48,0.16444444444444445,0.0,210.1077004926199229700439952
0.35555555555555557,0.47555555555555556,0.1688888888888889,0.0,212.7317193735213056389918138
0.3511111111111111,0.48,0.1688888888888889,0.0,213.3433776052083111459848208
0.35555555555555557,0.47555555555555556,0.1688888888888889,0.0,213.9344860515717301502766663
0.36,0.4711111111111111,0.1688888888888889,0.0,215.5429034437420656784456804
0.36,0.4666666666666667,0.17333333333333334,0.0,216.9915025922333380815464556
0.36444444444444446,0.4622222222222222,0.17333333333333334,0.0,217.5514223906877903198884245
0.36444444444444446,0.4577777777777778,0.17777777777777778,0.0,220.2159027161143539012033034
0.36,0.4622222222222222,0.17777777777777778,0.0,221.8629442853502708362682385
0.36,0.4577777777777778,0.18222222222222223,0.0,222.7693357901615426900541393
0.36444444444444446,0.4533333333333333,0.18222222222222223,0.0,223.5306865747682450001586689
0.3688888888888889,0.4488888888888889,0.18222222222222223,0.0,226.8766200381650691886403443
0.37333333333333335,0.4444444444444444,0.18222222222222223,0.0,227.3551053537221170917240447
0.3688888888888889,0.4488888888888889,0.18222222222222223,0.0,227.3974582587410035543574967
0.37333333333333335,0.4444444444444444,0.18222222222222223,0.0,227.5793871409106662772704630
0.37333333333333335,0.44,0.18666666666666668,0.0,229.1258835060005552372704630
0.3688888888888889,0.4444444444444444,0.18666666666666668,0.0,229.5626999279194731689251393
0.36444444444444446,0.4488888888888889,0.18666666666666668,0.0,232.9794433115926858798766653
0.36,0.4533333333333333,0.18666666666666668,0.0,233.8855424148828689861436953
0.35555555555555557,0.4577777777777778,0.18666666666666668,0.0,236.1702309633907958887985626
0.36,0.4533333333333333,0.18666666666666668,0.0,237.4954403811758324612367251
0.36444444444444446,0.4488888888888889,0.18666666666666668,0.0,237.9949198980050349568119463
0.3688888888888889,0.4444444444444444,0.18666666666666668,0.0,238.7507801522590752837874231
0.36444444444444446,0.4488888888888889,0.18666666666666668,0.0,239.4663000414311979810351295
0.36,0.4533333333333333,0.18666666666666668,0.0,240.2953054677598092947080518
0.36,0.4488888888888889,0.19111111111111112,0.0,241.9977296744396210841817360
0.36,0.4444444444444444,0.19555555555555557,0.0,242.4837317084518288453757659
0.36444444444444446,0.44,0.19555555555555557,0.0,242.5300486408452242015762936
0.36,0.4444444444444444,0.19555555555555557,0.0,242.6748665609342375636908310
0.36,0.44,0.2,0.0,244.4997962309481849685351217
0.36444444444444446,0.43555555555555553,0.2,0.0,244.7197351667074175437563606
0.3688888888888889,0.4311111111111111,0.2,0.0,245.7153109901279751017959135
0.36444444444444446,0.43555555555555553,0.2,0.0,246.5935751275789238933896088
0.36,0.44,0.2,0.0,246.8002325711938286498112208
0.35555555555555557,0.4444444444444444,0.2,0.0,250.6340791677992212758059158
0.36,0.44,0.2,0.0,253.3092050495416310399980555
0.35555555555555557,0.4444444444444444,0.2,0.0,255.1120952129335585990531736
0.36,0.44,0.2,0.0,255.5724283117156560693234439
0.36,0.43555555555555553,0.20444444444444446,0.0,256.1419141766874079564649795
0.36444444444444446,0.4311111111111111,0.20444444444444446,0.0,258.1209985978473181881609943
0.36,0.43555555555555553,0.20444444444444446,0.0,259.0301434222540827758387194
0.35555555555555557,0.44,0.20444444444444446,0.0,262.3228958682609259979550206
0.3511111111111111,0.4444444444444444,0.20444444444444446,0.0,262.3276852439851440487257152
0.35555555555555557,0.44,0.20444444444444446,0.0,263.1874967591336216555633220
0.3511111111111111,0.4444444444444444,0.20444444444444446,0.0,269.5029778682475115128421041
0.3466666666666667,0.4488888888888889,0.20444444444444446,0.0,271.0379039117905307664306208
0.3511111111111111,0.4444444444444444,0.20444444444444446,0.0,274.6104346772384950122406767
0.3466666666666667,0.4488888888888889,0.20444444444444446,0.0,276.3262359213795174003003782
0.3511111111111111,0.4444444444444444,0.20444444444444446,0.0,279.2465607574009256323445771
0.35555555555555557,0.44,0.20444444444444446,0.0,283.1282447151852704897502809
0.3511111111111111,0.4444444444444444,0.20444444444444446,0.0,285.0777950614684357588720939
0.35555555555555557,0.44,0.20444444444444446,0.0,289.1163407963623000235779762
0.3511111111111111,0.4444444444444444,0.20444444444444446,0.0,289.4526884498677939788852388
0.3466666666666667,0.4488888888888889,0.20444444444444446,0.0,290.4015072657983814309400333
0.3511111111111111,0.4444444444444444,0.20444444444444446,0.0,294.8681575345000449131642812
0.35555555555555557,0.44,0.20444444444444446,0.0,296.9549335264090120364519524
0.36,0.43555555555555553,0.20444444444444446,0.0,297.0075290616289709563393820
0.35555555555555557,0.44,0.20444444444444446,0.0,300.9605325257702183247604346
0.3511111111111111,0.4444444444444444,0.20444444444444446,0.0,302.4076880587827825150623559
0.3466666666666667,0.4488888888888889,0.20444444444444446,0.0,303.3346298980512753411493124
0.3422222222222222,0.4533333333333333,0.20444444444444446,0.0,304.3268551965979917606791497
0.3377777777777778,0.4577777777777778,0.20444444444444446,0.0,307.4271315059506241535362926
0.3333333333333333,0.4622222222222222,0.20444444444444446,0.0,307.4622017422400957519697130
0.3377777777777778,0.4577777777777778,0.20444444444444446,0.0,309.0918938443791689926300084
0.3377777777777778,0.4533333333333333,0.2088888888888889,0.0,309.1084306730751579407583506
0.3333333333333333,0.4577777777777778,0.2088888888888889,0.0,312.9206048676609670397770839
0.3288888888888889,0.4622222222222222,0.2088888888888889,0.0,317.0082410267470968705874134
0.3288888888888889,0.4577777777777778,0.21333333333333335,0.0,318.4230046961634082991588420
0.3244444444444444,0.4622222222222222,0.21333333333333335,0.0,319.1163850269325382761499924
0.3288888888888889,0.4577777777777778,0.21333333333333335,0.0,319.1986905210829540184124358
0.3244444444444444,0.4622222222222222,0.21333333333333335,0.0,319.3180378750784947396020269
0.32,0.4666666666666667,0.21333333333333335,0.0,321.1858445994377399902857097
0.31555555555555553,0.4711111111111111,0.21333333333333335,0.0,322.5683445350756723410319784
0.3111111111111111,0.47555555555555556,0.21333333333333335,0.0,323.1811227491455768838616223
0.30666666666666664,0.48,0.21333333333333335,0.0,325.2178472852430277410044794
0.3022222222222222,0.48444444444444446,0.21333333333333335,0.0,326.5844693572946003272113760
0.30666666666666664,0.48,0.21333333333333335,0.0,326.9625697026753707192943166
0.3022222222222222,0.48444444444444446,0.21333333333333335,0.0,330.6804565203160920790676877
0.30666666666666664,0.48,0.21333333333333335,0.0,330.7290472426472983545569701
0.3022222222222222,0.48444444444444446,0.21333333333333335,0.0,331.3214213279415129764057096
0.29777777777777775,0.4888888888888889,0.21333333333333335,0.0,332.9967455420362634517085987
0.29333333333333333,0.49333333333333335,0.21333333333333335,0.0,334.2370217704288340605646873
0.28888888888888886,0.49777777777777776,0.21333333333333335,0.0,337.0430688371336437044003037
0.28888888888888886,0.49333333333333335,0.21777777777777776,0.0,337.5593954994406608574252147
0.29333333333333333,0.4888888888888889,0.21777777777777776,0.0,338.2656531659556106969974072
0.29777777777777775,0.48444444444444446,0.21777777777777776,0.0,341.3896501487606727719756112
0.3022222222222222,0.48,0.21777777777777776,0.0,343.8071539379976461168031974
0.29777777777777775,0.48444444444444446,0.21777777777777776,0.0,346.2404653128025457512679494
0.3022222222222222,0.48,0.21777777777777776,0.0,346.6581630782347054064403632
0.30666666666666664,0.47555555555555556,0.21777777777777776,0.0,347.0907432464412355111524051
0.3022222222222222,0.48,0.21777777777777776,0.0,349.9250168472322221421684479
0.30666666666666664,0.47555555555555556,0.21777777777777776,0.0,350.1108846830473406332716507
0.3111111111111111,0.4711111111111111,0.21777777777777776,0.0,350.3856998338880537837141286
0.31555555555555553,0.4666666666666667,0.21777777777777776,0.0,352.2429555597506371199136127
0.32,0.4622222222222222,0.21777777777777776,0.0,355.9279813151502164997585739
0.32,0.4577777777777778,0.2222222222222222,0.0,363.9357331967306225523901528
0.32,0.4533333333333333,0.22666666666666666,0.0,366.3823110218272783418638370
0.3244444444444444,0.4488888888888889,0.22666666666666666,0.0,366.8736267929901864718023796
0.3288888888888889,0.4444444444444444,0.22666666666666666,0.0,373.2149067327932851525411659
0.3333333333333333,0.44,0.22666666666666666,0.0,376.0014640585262654873429280
0.3333333333333333,0.43555555555555553,0.2311111111111111,0.0,378.2009904256060896866311842
0.3377777777777778,0.4311111111111111,0.2311111111111111,0.0,378.8705784248046739379680826
0.3422222222222222,0.4266666666666667,0.2311111111111111,0.0,381.5387764608724064720280281
0.3377777777777778,0.4311111111111111,0.2311111111111111,0.0,383.1628304699528724882881907
0.3422222222222222,0.4266666666666667,0.2311111111111111,0.0,383.3428260896982711014532042
0.3466666666666667,0.4222222222222222,0.2311111111111111,0.0,385.0559071944960522489941878
0.3422222222222222,0.4266666666666667,0.2311111111111111,0.0,386.8870383452796652924724487
0.3466666666666667,0.4222222222222222,0.2311111111111111,0.0,387.4565265014038031565501186
0.3422222222222222,0.4266666666666667,0.2311111111111111,0.0,387.7057486001849721960012335
0.3377777777777778,0.4311111111111111,0.2311111111111111,0.0,387.9503795399281456877042903
0.3333333333333333,0.43555555555555553,0.2311111111111111,0.0,388.0098867577086089431532877
0.3333333333333333,0.4311111111111111,0.23555555555555555,0.0,388.1532053405386045340623786
0.3377777777777778,0.4266666666666667,0.23555555555555555,0.0,388.3376491535150668878955715
0.3377777777777778,0.4222222222222222,0.24,0.0,388.6104120476922958407751527
0.3333333333333333,0.4266666666666667,0.24,0.0,389.9693520895750611951058614
0.3377777777777778,0.4222222222222222,0.24,0.0,392.0945478131682494782917021
0.3333333333333333,0.4266666666666667,0.24,0.0,395.9166993697524606859372277
0.3333333333333333,0.4222222222222222,0.24444444444444444,0.0,396.6642878157480616153692415
0.3288888888888889,0.4266666666666667,0.24444444444444444,0.0,396.8779272216072262401540952
0.3333333333333333,0.4222222222222222,0.24444444444444444,0.0,398.8774427993974441821066018
0.3333333333333333,0.4177777777777778,0.24888888888888888,0.0,398.8903929707311016714458088
0.3288888888888889,0.4222222222222222,0.24888888888888888,0.0,400.1127816118907115101554862
0.3333333333333333,0.4177777777777778,0.24888888888888888,0.0,400.9056314845453219116220307
0.3288888888888889,0.4222222222222222,0.24888888888888888,0.0,401.3889101181333358620352538
0.3244444444444444,0.4266666666666667,0.24888888888888888,0.0,402.6860613573466613165807083
0.32,0.4311111111111111,0.24888888888888888,0.0,402.8222834390444641461971222
0.31555555555555553,0.43555555555555553,0.24888888888888888,0.0,405.6344837091316462833298025
0.32,0.4311111111111111,0.24888888888888888,0.0,406.0579569433258441619577708
0.3244444444444444,0.4266666666666667,0.24888888888888888,0.0,408.2401606208197459250922321
0.32,0.4311111111111111,0.24888888888888888,0.0,408.3441412857305450203303273
0.3244444444444444,0.4266666666666667,0.24888888888888888,0.0,412.7626918989639824767763203
0.3288888888888889,0.4222222222222222,0.24888888888888888,0.0,414.1247158502205342957647852
0.3244444444444444,0.4266666666666667,0.24888888888888888,0.0,414.8999239302315207491468693
0.3288888888888889,0.4222222222222222,0.24888888888888888,0.0,417.5083025460185789476762811
0.3244444444444444,0.4266666666666667,0.24888888888888888,0.0,417.8422512129279725541452838
0.3244444444444444,0.4222222222222222,0.25333333333333335,0.0,421.4353375061871121338300474
0.3288888888888889,0.4177777777777778,0.25333333333333335,0.0,421.8316021294906752864616263
0.3288888888888889,0.41333333333333333,0.2577777777777778,0.0,422.0620580559917210703411657
0.3244444444444444,0.4177777777777778,0.2577777777777778,0.0,424.1052206565487641022560593
0.3288888888888889,0.41333333333333333,0.2577777777777778,0.0,425.3365338691975930839792969
0.3333333333333333,0.4088888888888889,0.2577777777777778,0.0,427.7701657329765707087641506
0.3333333333333333,0.40444444444444444,0.26222222222222225,0.0,428.7873799213008651483051921
0.3377777777777778,0.4,0.26222222222222225,0.0,429.0200286039414306403405903
0.3422222222222222,0.39555555555555555,0.26222222222222225,0.0,429.6756739433610054392633910
0.3422222222222222,0.39111111111111113,0.26666666666666666,0.0,429.8382448928155541242678276
0.3422222222222222,0.38666666666666666,0.27111111111111114,0.0,430.4470060438096271615680052
0.3466666666666667,0.38222222222222224,0.27111111111111114,0.0,430.8548503348440783615680052
0.3422222222222222,0.38666666666666666,0.27111111111111114,0.0,432.0238718529364769555926098
0.3422222222222222,0.38222222222222224,0.27555555555555555,0.0,432.9242303340735038485430014
0.3466666666666667,0.37777777777777777,0.27555555555555555,0.0,434.4348810094224239704942209
0.3422222222222222,0.38222222222222224,0.27555555555555555,0.0,435.2565213301710418295020538
0.3466666666666667,0.37777777777777777,0.27555555555555555,0.0,438.3797030701562675462700816
0.3422222222222222,0.38222222222222224,0.27555555555555555,0.0,439.2562960976064635776016743
0.3377777777777778,0.38666666666666666,0.27555555555555555,0.0,443.4702570708517776692824892
0.3333333333333333,0.39111111111111113,0.27555555555555555,0.0,445.1853634155407489787070096
0.3377777777777778,0.38666666666666666,0.27555555555555555,0.0,445.5728030148961396198393993
0.3422222222222222,0.38222222222222224,0.27555555555555555,0.0,446.2373123951597910284061209
0.3377777777777778,0.38666666666666666,0.27555555555555555,0.0,447.9710238343898032973136839
0.3333333333333333,0.39111111111111113,0.27555555555555555,0.0,450.5522686957619025541262355
0.3377777777777778,0.38666666666666666,0.27555555555555555,0.0,454.7885287367161743217203435
0.3333333333333333,0.39111111111111113,0.27555555555555555,0.0,457.1171047172483680128846705
0.3288888888888889,0.39555555555555555,0.27555555555555555,0.0,460.1815078044196501376738779
0.3333333333333333,0.39111111111111113,0.27555555555555555,0.0,461.4530767968307529948167350
0.3377777777777778,0.38666666666666666,0.27555555555555555,0.0,461.9923755659506288413640496
0.3333333333333333,0.39111111111111113,0.27555555555555555,0.0,463.4319075295181030398373320
0.3288888888888889,0.39555555555555555,0.27555555555555555,0.0,464.5545467410706100431485903
0.3333333333333333,0.39111111111111113,0.27555555555555555,0.0,465.5045477454445506421502542
0.3377777777777778,0.38666666666666666,0.27555555555555555,0.0,471.2869556858920656421502542
0.3333333333333333,0.39111111111111113,0.27555555555555555,0.0,473.1070176300703470624640445
0.3333333333333333,0.38666666666666666,0.28,0.0,474.2509808954896080847229068
0.3377777777777778,0.38222222222222224,0.28,0.0,479.5164991802379938347229068
0.3377777777777778,0.37777777777777777,0.28444444444444444,0.0,480.1876600245063619191823663
0.3377777777777778,0.37333333333333335,0.28888888888888886,0.0,480.2991471356590452491316049
0.3333333333333333,0.37777777777777777,0.28888888888888886,0.0,480.8266411873167772728403263
0.3288888888888889,0.38222222222222224,0.28888888888888886,0.0,483.0308248862392820186030382
0.3333333333333333,0.37777777777777777,0.28888888888888886,0.0,483.4334822980897983985008235
0.3288888888888889,0.38222222222222224,0.28888888888888886,0.0,484.9510051824259394419790844
0.3288888888888889,0.37777777777777777,0.29333333333333333,0.0,488.5945903237108734789183984
0.3244444444444444,0.38222222222222224,0.29333333333333333,0.0,491.0914642677539118916168111
0.32,0.38666666666666666,0.29333333333333333,0.0,491.2549171648455347084697776
0.31555555555555553,0.39111111111111113,0.29333333333333333,0.0,491.7439374552952149488131252
0.3111111111111111,0.39555555555555555,0.29333333333333333,0.0,493.5864445045445738550631252
0.31555555555555553,0.39111111111111113,0.29333333333333333,0.0,493.6437310288170942358521475
0.31555555555555553,0.38666666666666666,0.29777777777777775,0.0,493.7332324444047168528187285
0.3111111111111111,0.39111111111111113,0.29777777777777775,0.0,494.9814338867230563206298873
0.31555555555555553,0.38666666666666666,0.29777777777777775,0.0,501.5974791440446578512421322
0.32,0.38222222222222224,0.29777777777777775,0.0,504.2103702603252638795518741
0.31555555555555553,0.38666666666666666,0.29777777777777775,0.0,508.6116048136855031318883227
0.3111111111111111,0.39111111111111113,0.29777777777777775,0.0,510.6287263168933927312205431
0.31555555555555553,0.38666666666666666,0.29777777777777775,0.0,512.1506616088888874963212142
0.31555555555555553,0.38222222222222224,0.3022222222222222,0.0,514.3481829613894532610270966
0.3111111111111111,0.38666666666666666,0.3022222222222222,0.0,514.9002964487148078450678436
0.31555555555555553,0.38222222222222224,0.3022222222222222,0.0,524.6067562726717174363939487
0.3111111111111111,0.38666666666666666,0.3022222222222222,0.0,526.2922627105206921888691962
0.31555555555555553,0.38222222222222224,0.3022222222222222,0.0,527.4618097030505538682585092
0.3111111111111111,0.38666666666666666,0.3022222222222222,0.0,528.0875729168871205412037147
0.30666666666666664,0.39111111111111113,0.3022222222222222,0.0,530.3422641289143179523712274
0.3111111111111111,0.38666666666666666,0.3022222222222222,0.0,530.4710117898311760509019102
0.31555555555555553,0.38222222222222224,0.3022222222222222,0.0,536.7294924393306408408178766
0.31555555555555553,0.37777777777777777,0.30666666666666664,0.0,538.1502176913376872736664651
0.32,0.37333333333333335,0.30666666666666664,0.0,539.4348061406304040009391924
0.31555555555555553,0.37777777777777777,0.30666666666666664,0.0,540.2571285875706267064186445
0.32,0.37333333333333335,0.30666666666666664,0.0,540.4625757636718003773047204
0.31555555555555553,0.37777777777777777,0.30666666666666664,0.0,541.1834716604381114467262080
0.3111111111111111,0.38222222222222224,0.30666666666666664,0.0,542.0085402089253901517621792
0.30666666666666664,0.38666666666666666,0.30666666666666664,0.0,543.9129552072601446928635359
0.3111111111111111,0.38222222222222224,0.30666666666666664,0.0,545.8571182367198790852384366
0.30666666666666664,0.38666666666666666,0.30666666666666664,0.0,546.4235907955159735779920598
0.3111111111111111,0.38222222222222224,0.30666666666666664,0.0,547.4717362630505944943907736
0.30666666666666664,0.38666666666666666,0.30666666666666664,0.0,549.5595222366782277462245144
0.3111111111111111,0.38222222222222224,0.30666666666666664,0.0,550.5814449884181262964716314
0.30666666666666664,0.38666666666666666,0.30666666666666664,0.0,552.9023631242738025192319220
0.3022222222222222,0.39111111111111113,0.30666666666666664,0.0,552.9467807415630999754516312
0.30666666666666664,0.38666666666666666,0.30666666666666664,0.0,556.7636426211138311589305827
0.3111111111111111,0.38222222222222224,0.30666666666666664,0.0,557.2544618220383932664072182
0.31555555555555553,0.37777777777777777,0.30666666666666664,0.0,558.7537920182748978217894335
0.32,0.37333333333333335,0.30666666666666664,0.0,559.2439907852034218377511254
0.3244444444444444,0.3688888888888889,0.30666666666666664,0.0,560.3888603566343322009472513
0.3288888888888889,0.36444444444444446,0.30666666666666664,0.0,561.7658283613239072370918296
